lvef,crea,gender,Procedure,Mortality,Morbidity_Mortality,DSW_Infection,Long_LOS,Perm_Stroke,Prolong_Vent,Renal_failure,Reoperation,Short_LOS
33.6842105263158,1.37894736842105,Male,AV Replacement + CAB,0.02469,0.17265,0.00182,0.08106,0.01387,0.09667,0.04147,0.08975,0.35445
33.6842105263158,1.37894736842105,Female,AV Replacement + CAB,0.03435,0.20486,0.00213,0.10872,0.01645,0.14337,0.0508,0.08423,0.24289
33.6842105263158,1.49473684210526,Male,AV Replacement + CAB,0.02598,0.1813,0.00182,0.08471,0.01425,0.10059,0.0454,0.0921,0.34192
33.6842105263158,1.49473684210526,Female,AV Replacement + CAB,0.03611,0.21469,0.00213,0.11346,0.01689,0.14888,0.05556,0.08646,0.23288
33.6842105263158,1.61052631578947,Male,AV Replacement + CAB,0.02732,0.19027,0.00182,0.08851,0.01464,0.10466,0.04967,0.09452,0.32961
33.6842105263158,1.61052631578947,Female,AV Replacement + CAB,0.03796,0.22487,0.00213,0.11838,0.01735,0.15457,0.06073,0.08874,0.22317
33.6842105263158,1.72631578947368,Male,AV Replacement + CAB,0.02873,0.19959,0.00182,0.09246,0.01503,0.10887,0.05433,0.09698,0.31754
33.6842105263158,1.72631578947368,Female,AV Replacement + CAB,0.0399,0.23539,0.00213,0.12349,0.01782,0.16043,0.06635,0.09107,0.21375
33.6842105263158,1.84210526315789,Male,AV Replacement + CAB,0.03022,0.20924,0.00182,0.09657,0.01544,0.11323,0.05939,0.09951,0.3057
33.6842105263158,1.84210526315789,Female,AV Replacement + CAB,0.04194,0.24624,0.00213,0.12878,0.01831,0.16647,0.07245,0.09346,0.20462
33.6842105263158,1.95789473684211,Male,AV Replacement + CAB,0.03177,0.21923,0.00182,0.10084,0.01586,0.11775,0.0649,0.10209,0.29411
33.6842105263158,1.95789473684211,Female,AV Replacement + CAB,0.04407,0.25742,0.00213,0.13427,0.0188,0.17269,0.07906,0.0959,0.19579
33.6842105263158,2.07368421052632,Male,AV Replacement + CAB,0.03341,0.22956,0.00182,0.10528,0.0163,0.12241,0.07088,0.10474,0.28279
33.6842105263158,2.07368421052632,Female,AV Replacement + CAB,0.04631,0.26893,0.00213,0.13995,0.01931,0.17909,0.08622,0.0984,0.18724
33.6842105263158,2.18947368421053,Male,AV Replacement + CAB,0.03513,0.24022,0.00182,0.10989,0.01674,0.12724,0.07736,0.10744,0.27173
33.6842105263158,2.18947368421053,Female,AV Replacement + CAB,0.04866,0.28075,0.00213,0.14583,0.01984,0.18568,0.09397,0.10096,0.17899
33.6842105263158,2.30526315789474,Male,AV Replacement + CAB,0.03693,0.25122,0.00182,0.11467,0.01719,0.13222,0.08438,0.11021,0.26095
33.6842105263158,2.30526315789474,Female,AV Replacement + CAB,0.05111,0.29289,0.00213,0.15191,0.02037,0.19245,0.10233,0.10358,0.17102
33.6842105263158,2.42105263157895,Male,AV Replacement + CAB,0.03882,0.26255,0.00182,0.11964,0.01766,0.13738,0.09197,0.11303,0.25044
33.6842105263158,2.42105263157895,Female,AV Replacement + CAB,0.05369,0.30534,0.00213,0.1582,0.02092,0.19941,0.11134,0.10625,0.16334
33.6842105263158,2.53684210526316,Male,AV Replacement + CAB,0.0408,0.27419,0.00182,0.12479,0.01814,0.14269,0.10017,0.11592,0.24024
33.6842105263158,2.53684210526316,Female,AV Replacement + CAB,0.05638,0.31806,0.00213,0.1647,0.02149,0.20655,0.12103,0.10899,0.15594
33.6842105263158,2.65263157894737,Male,AV Replacement + CAB,0.04288,0.28616,0.00182,0.13013,0.01863,0.14818,0.10901,0.11887,0.23031
33.6842105263158,2.65263157894737,Female,AV Replacement + CAB,0.05921,0.33107,0.00213,0.17141,0.02207,0.21388,0.13145,0.11179,0.14882
33.6842105263158,2.76842105263158,Male,AV Replacement + CAB,0.04506,0.29844,0.00182,0.13566,0.01914,0.15384,0.11854,0.12189,0.22067
33.6842105263158,2.76842105263158,Female,AV Replacement + CAB,0.06216,0.34434,0.00213,0.17834,0.02267,0.2214,0.14262,0.11465,0.14196
33.6842105263158,2.88421052631579,Male,AV Replacement + CAB,0.04734,0.31101,0.00182,0.14139,0.01965,0.15968,0.12877,0.12498,0.21133
33.6842105263158,2.88421052631579,Female,AV Replacement + CAB,0.06526,0.35786,0.00213,0.18549,0.02328,0.22911,0.15457,0.11758,0.13537
33.6842105263158,3,Male,AV Replacement + CAB,0.04974,0.32387,0.00182,0.14732,0.02019,0.1657,0.13975,0.12813,0.20228
33.6842105263158,3,Female,AV Replacement + CAB,0.06849,0.37161,0.00213,0.19285,0.02391,0.23701,0.16733,0.12057,0.12904
36.3157894736842,0.8,Male,AV Replacement + CAB,0.01868,0.13106,0.00182,0.06331,0.01212,0.07692,0.02591,0.07743,0.42904
36.3157894736842,0.8,Female,AV Replacement + CAB,0.02604,0.15698,0.00213,0.08548,0.01438,0.1153,0.03185,0.07261,0.3051
36.3157894736842,0.915789473684211,Male,AV Replacement + CAB,0.01965,0.13797,0.00182,0.06622,0.01246,0.08012,0.02841,0.07949,0.41558
36.3157894736842,0.915789473684211,Female,AV Replacement + CAB,0.02739,0.165,0.00213,0.08931,0.01477,0.11989,0.0349,0.07456,0.29353
36.3157894736842,1.03157894736842,Male,AV Replacement + CAB,0.02068,0.14519,0.00182,0.06925,0.0128,0.08343,0.03113,0.08161,0.40224
36.3157894736842,1.03157894736842,Female,AV Replacement + CAB,0.02881,0.17334,0.00213,0.09329,0.01517,0.12463,0.03823,0.07655,0.28222
36.3157894736842,1.14736842105263,Male,AV Replacement + CAB,0.02176,0.15271,0.00182,0.07241,0.01314,0.08687,0.03411,0.08377,0.38905
36.3157894736842,1.14736842105263,Female,AV Replacement + CAB,0.0303,0.18201,0.00213,0.09743,0.01559,0.12952,0.04186,0.07859,0.27117
36.3157894736842,1.26315789473684,Male,AV Replacement + CAB,0.02289,0.16055,0.00182,0.0757,0.0135,0.09044,0.03737,0.08598,0.37601
36.3157894736842,1.26315789473684,Female,AV Replacement + CAB,0.03186,0.19101,0.00213,0.10174,0.01601,0.13459,0.04582,0.08068,0.2604
36.3157894736842,1.37894736842105,Male,AV Replacement + CAB,0.02408,0.1687,0.00182,0.07913,0.01387,0.09414,0.04092,0.08825,0.36316
36.3157894736842,1.37894736842105,Female,AV Replacement + CAB,0.0335,0.20035,0.00213,0.10621,0.01645,0.13981,0.05013,0.08282,0.24993
36.3157894736842,1.49473684210526,Male,AV Replacement + CAB,0.02533,0.17719,0.00182,0.0827,0.01425,0.09797,0.04479,0.09057,0.3505
36.3157894736842,1.49473684210526,Female,AV Replacement + CAB,0.03522,0.21003,0.00213,0.11085,0.01689,0.14521,0.05482,0.08501,0.23972
36.3157894736842,1.61052631578947,Male,AV Replacement + CAB,0.02664,0.18601,0.00182,0.08642,0.01464,0.10195,0.04901,0.09294,0.33804
36.3157894736842,1.61052631578947,Female,AV Replacement + CAB,0.03702,0.22004,0.00213,0.11568,0.01735,0.15078,0.05993,0.08725,0.22981
36.3157894736842,1.72631578947368,Male,AV Replacement + CAB,0.02802,0.19516,0.00182,0.09028,0.01503,0.10606,0.05361,0.09538,0.32581
36.3157894736842,1.72631578947368,Female,AV Replacement + CAB,0.03892,0.2304,0.00213,0.12068,0.01782,0.15652,0.06548,0.08955,0.22019
36.3157894736842,1.84210526315789,Male,AV Replacement + CAB,0.02946,0.20466,0.00182,0.09431,0.01544,0.11033,0.05861,0.09786,0.3138
36.3157894736842,1.84210526315789,Female,AV Replacement + CAB,0.0409,0.24109,0.00213,0.12587,0.01831,0.16244,0.07151,0.0919,0.21086
36.3157894736842,1.95789473684211,Male,AV Replacement + CAB,0.03098,0.21449,0.00182,0.09849,0.01586,0.11474,0.06405,0.10041,0.30204
36.3157894736842,1.95789473684211,Female,AV Replacement + CAB,0.04299,0.25212,0.00213,0.13125,0.0188,0.16854,0.07804,0.09431,0.20182
36.3157894736842,2.07368421052632,Male,AV Replacement + CAB,0.03258,0.22466,0.00182,0.10284,0.0163,0.1193,0.06995,0.10302,0.29054
36.3157894736842,2.07368421052632,Female,AV Replacement + CAB,0.04517,0.26347,0.00213,0.13682,0.01931,0.17483,0.08512,0.09677,0.19308
36.3157894736842,2.18947368421053,Male,AV Replacement + CAB,0.03425,0.23516,0.00182,0.10735,0.01674,0.12402,0.07636,0.10568,0.27929
36.3157894736842,2.18947368421053,Female,AV Replacement + CAB,0.04747,0.27515,0.00213,0.1426,0.01984,0.18129,0.09278,0.09929,0.18462
36.3157894736842,2.30526315789474,Male,AV Replacement + CAB,0.03601,0.24601,0.00182,0.11204,0.01719,0.1289,0.0833,0.1084,0.26832
36.3157894736842,2.30526315789474,Female,AV Replacement + CAB,0.04987,0.28715,0.00213,0.14857,0.02037,0.18794,0.10104,0.10187,0.17646
36.3157894736842,2.42105263157895,Male,AV Replacement + CAB,0.03786,0.25718,0.00182,0.11691,0.01766,0.13394,0.0908,0.11119,0.25763
36.3157894736842,2.42105263157895,Female,AV Replacement + CAB,0.05238,0.29945,0.00213,0.15475,0.02092,0.19477,0.10996,0.10451,0.16858
36.3157894736842,2.53684210526316,Male,AV Replacement + CAB,0.03979,0.26867,0.00182,0.12195,0.01814,0.13915,0.09891,0.11404,0.24722
36.3157894736842,2.53684210526316,Female,AV Replacement + CAB,0.05502,0.31203,0.00213,0.16113,0.02149,0.20179,0.11954,0.1072,0.161
36.3157894736842,2.65263157894737,Male,AV Replacement + CAB,0.04182,0.2805,0.00182,0.12719,0.01863,0.14452,0.10765,0.11695,0.2371
36.3157894736842,2.65263157894737,Female,AV Replacement + CAB,0.05777,0.32491,0.00213,0.16773,0.02207,0.209,0.12985,0.10996,0.15368
36.3157894736842,2.76842105263158,Male,AV Replacement + CAB,0.04395,0.29263,0.00182,0.13262,0.01914,0.15007,0.11707,0.11993,0.22726
36.3157894736842,2.76842105263158,Female,AV Replacement + CAB,0.06066,0.33807,0.00213,0.17454,0.02267,0.21639,0.14091,0.11279,0.14664
36.3157894736842,2.88421052631579,Male,AV Replacement + CAB,0.04618,0.30506,0.00182,0.13824,0.01965,0.15579,0.1272,0.12297,0.21771
36.3157894736842,2.88421052631579,Female,AV Replacement + CAB,0.06369,0.35147,0.00213,0.18156,0.02328,0.22398,0.15274,0.11567,0.13987
36.3157894736842,3,Male,AV Replacement + CAB,0.04852,0.31779,0.00182,0.14406,0.02019,0.16169,0.13807,0.12608,0.20846
36.3157894736842,3,Female,AV Replacement + CAB,0.06685,0.36512,0.00213,0.18881,0.02391,0.23175,0.16538,0.11862,0.13336
38.9473684210526,0.8,Male,AV Replacement + CAB,0.01821,0.12792,0.00182,0.06177,0.01212,0.07487,0.02556,0.07612,0.43835
38.9473684210526,0.8,Female,AV Replacement + CAB,0.02539,0.15332,0.00213,0.08345,0.01438,0.11235,0.03142,0.07138,0.3132
38.9473684210526,0.915789473684211,Male,AV Replacement + CAB,0.01916,0.13469,0.00182,0.06462,0.01246,0.07798,0.02802,0.07815,0.42481
38.9473684210526,0.915789473684211,Female,AV Replacement + CAB,0.02671,0.16119,0.00213,0.0872,0.01477,0.11683,0.03443,0.07329,0.30145
38.9473684210526,1.03157894736842,Male,AV Replacement + CAB,0.02016,0.14176,0.00182,0.06758,0.0128,0.08122,0.03071,0.08023,0.41139
38.9473684210526,1.03157894736842,Female,AV Replacement + CAB,0.02809,0.16938,0.00213,0.0911,0.01517,0.12147,0.03772,0.07525,0.28996
38.9473684210526,1.14736842105263,Male,AV Replacement + CAB,0.02121,0.14913,0.00182,0.07067,0.01314,0.08458,0.03365,0.08236,0.39809
38.9473684210526,1.14736842105263,Female,AV Replacement + CAB,0.02954,0.17789,0.00213,0.09515,0.01559,0.12626,0.0413,0.07726,0.27873
38.9473684210526,1.26315789473684,Male,AV Replacement + CAB,0.02231,0.15682,0.00182,0.07389,0.0135,0.08806,0.03687,0.08454,0.38494
38.9473684210526,1.26315789473684,Female,AV Replacement + CAB,0.03107,0.18674,0.00213,0.09937,0.01601,0.13121,0.04521,0.07932,0.26777
38.9473684210526,1.37894736842105,Male,AV Replacement + CAB,0.02347,0.16482,0.00182,0.07724,0.01387,0.09167,0.04037,0.08677,0.37197
38.9473684210526,1.37894736842105,Female,AV Replacement + CAB,0.03266,0.19591,0.00213,0.10375,0.01645,0.13633,0.04946,0.08142,0.2571
38.9473684210526,1.49473684210526,Male,AV Replacement + CAB,0.02469,0.17316,0.00182,0.08073,0.01425,0.09542,0.04419,0.08906,0.35918
38.9473684210526,1.49473684210526,Female,AV Replacement + CAB,0.03434,0.20543,0.00213,0.1083,0.01689,0.14161,0.0541,0.08358,0.2467
38.9473684210526,1.61052631578947,Male,AV Replacement + CAB,0.02597,0.18182,0.00182,0.08437,0.01464,0.0993,0.04836,0.0914,0.34657
38.9473684210526,1.61052631578947,Female,AV Replacement + CAB,0.03611,0.21529,0.00213,0.11303,0.01735,0.14707,0.05915,0.08579,0.23659
38.9473684210526,1.72631578947368,Male,AV Replacement + CAB,0.02732,0.19082,0.00182,0.08816,0.01503,0.10332,0.0529,0.09379,0.33418
38.9473684210526,1.72631578947368,Female,AV Replacement + CAB,0.03796,0.22549,0.00213,0.11793,0.01782,0.15269,0.06463,0.08805,0.22676
38.9473684210526,1.84210526315789,Male,AV Replacement + CAB,0.02873,0.20015,0.00182,0.09209,0.01544,0.10748,0.05784,0.09624,0.32202
38.9473684210526,1.84210526315789,Female,AV Replacement + CAB,0.0399,0.23602,0.00213,0.12302,0.01831,0.1585,0.07058,0.09037,0.21723
38.9473684210526,1.95789473684211,Male,AV Replacement + CAB,0.03021,0.20982,0.00182,0.09619,0.01586,0.1118,0.06321,0.09875,0.31009
38.9473684210526,1.95789473684211,Female,AV Replacement + CAB,0.04193,0.24689,0.00213,0.12829,0.0188,0.16448,0.07704,0.09274,0.208
38.9473684210526,2.07368421052632,Male,AV Replacement + CAB,0.03177,0.21983,0.00182,0.10045,0.0163,0.11626,0.06905,0.10132,0.29841
38.9473684210526,2.07368421052632,Female,AV Replacement + CAB,0.04406,0.25809,0.00213,0.13376,0.01931,0.17064,0.08403,0.09517,0.19905
38.9473684210526,2.18947368421053,Male,AV Replacement + CAB,0.0334,0.23018,0.00182,0.10487,0.01674,0.12087,0.07537,0.10394,0.28699
38.9473684210526,2.18947368421053,Female,AV Replacement + CAB,0.0463,0.26962,0.00213,0.13942,0.01984,0.17698,0.0916,0.09765,0.1904
38.9473684210526,2.30526315789474,Male,AV Replacement + CAB,0.03512,0.24087,0.00182,0.10946,0.01719,0.12565,0.08223,0.10663,0.27583
38.9473684210526,2.30526315789474,Female,AV Replacement + CAB,0.04865,0.28147,0.00213,0.14529,0.02037,0.18351,0.09977,0.10019,0.18204
38.9473684210526,2.42105263157895,Male,AV Replacement + CAB,0.03692,0.25189,0.00182,0.11423,0.01766,0.13058,0.08965,0.10938,0.26494
38.9473684210526,2.42105263157895,Female,AV Replacement + CAB,0.0511,0.29362,0.00213,0.15135,0.02092,0.19022,0.10859,0.10279,0.17396
38.9473684210526,2.53684210526316,Male,AV Replacement + CAB,0.03881,0.26322,0.00182,0.11918,0.01814,0.13567,0.09766,0.11218,0.25434
38.9473684210526,2.53684210526316,Female,AV Replacement + CAB,0.05368,0.30607,0.00213,0.15762,0.02149,0.19711,0.11807,0.10545,0.16618
38.9473684210526,2.65263157894737,Male,AV Replacement + CAB,0.04079,0.2749,0.00182,0.12431,0.01863,0.14094,0.10631,0.11505,0.24402
38.9473684210526,2.65263157894737,Female,AV Replacement + CAB,0.05637,0.31882,0.00213,0.1641,0.02207,0.2042,0.12827,0.10817,0.15867
38.9473684210526,2.76842105263158,Male,AV Replacement + CAB,0.04287,0.28688,0.00182,0.12964,0.01914,0.14637,0.11563,0.11799,0.23398
38.9473684210526,2.76842105263158,Female,AV Replacement + CAB,0.0592,0.33185,0.00213,0.1708,0.02267,0.21147,0.13922,0.11095,0.15144
38.9473684210526,2.88421052631579,Male,AV Replacement + CAB,0.04505,0.29918,0.00182,0.13515,0.01965,0.15198,0.12565,0.12099,0.22424
38.9473684210526,2.88421052631579,Female,AV Replacement + CAB,0.06215,0.34514,0.00213,0.17771,0.02328,0.21893,0.15093,0.11379,0.14449
38.9473684210526,3,Male,AV Replacement + CAB,0.04733,0.31177,0.00182,0.14086,0.02019,0.15776,0.1364,0.12405,0.21478
38.9473684210526,3,Female,AV Replacement + CAB,0.06525,0.35867,0.00213,0.18483,0.02391,0.22658,0.16345,0.1167,0.1378
41.5789473684211,0.8,Male,AV Replacement + CAB,0.01775,0.12484,0.00182,0.06027,0.01212,0.07286,0.02521,0.07483,0.4477
41.5789473684211,0.8,Female,AV Replacement + CAB,0.02476,0.14974,0.00213,0.08147,0.01438,0.10946,0.031,0.07016,0.3214
41.5789473684211,0.915789473684211,Male,AV Replacement + CAB,0.01868,0.13147,0.00182,0.06305,0.01246,0.0759,0.02764,0.07683,0.4341
41.5789473684211,0.915789473684211,Female,AV Replacement + CAB,0.02604,0.15745,0.00213,0.08514,0.01477,0.11384,0.03397,0.07204,0.30949
41.5789473684211,1.03157894736842,Male,AV Replacement + CAB,0.01965,0.13839,0.00182,0.06595,0.0128,0.07906,0.0303,0.07888,0.42059
41.5789473684211,1.03157894736842,Female,AV Replacement + CAB,0.02739,0.16549,0.00213,0.08895,0.01517,0.11837,0.03721,0.07397,0.29782
41.5789473684211,1.14736842105263,Male,AV Replacement + CAB,0.02067,0.14562,0.00182,0.06897,0.01314,0.08234,0.0332,0.08097,0.4072
41.5789473684211,1.14736842105263,Female,AV Replacement + CAB,0.0288,0.17385,0.00213,0.09292,0.01559,0.12306,0.04075,0.07595,0.28641
41.5789473684211,1.26315789473684,Male,AV Replacement + CAB,0.02175,0.15317,0.00182,0.07212,0.0135,0.08574,0.03637,0.08312,0.39395
41.5789473684211,1.26315789473684,Female,AV Replacement + CAB,0.03029,0.18254,0.00213,0.09705,0.01601,0.12791,0.0446,0.07798,0.27526
41.5789473684211,1.37894736842105,Male,AV Replacement + CAB,0.02288,0.16102,0.00182,0.0754,0.01387,0.08926,0.03983,0.08532,0.38087
41.5789473684211,1.37894736842105,Female,AV Replacement + CAB,0.03185,0.19155,0.00213,0.10134,0.01645,0.13291,0.04881,0.08005,0.2644
41.5789473684211,1.49473684210526,Male,AV Replacement + CAB,0.02407,0.1692,0.00182,0.07881,0.01425,0.09292,0.0436,0.08757,0.36794
41.5789473684211,1.49473684210526,Female,AV Replacement + CAB,0.03349,0.20091,0.00213,0.1058,0.01689,0.13809,0.05338,0.08217,0.25381
41.5789473684211,1.61052631578947,Male,AV Replacement + CAB,0.02532,0.1777,0.00182,0.08237,0.01464,0.09671,0.04772,0.08987,0.35521
41.5789473684211,1.61052631578947,Female,AV Replacement + CAB,0.03521,0.21061,0.00213,0.11043,0.01735,0.14343,0.05837,0.08435,0.2435
41.5789473684211,1.72631578947368,Male,AV Replacement + CAB,0.02663,0.18654,0.00182,0.08607,0.01503,0.10064,0.0522,0.09223,0.34267
41.5789473684211,1.72631578947368,Female,AV Replacement + CAB,0.03702,0.22065,0.00213,0.11523,0.01782,0.14894,0.06378,0.08658,0.23348
41.5789473684211,1.84210526315789,Male,AV Replacement + CAB,0.02801,0.19572,0.00182,0.08993,0.01544,0.10471,0.05708,0.09465,0.33035
41.5789473684211,1.84210526315789,Female,AV Replacement + CAB,0.03891,0.23102,0.00213,0.12022,0.01831,0.15463,0.06967,0.08886,0.22375
41.5789473684211,1.95789473684211,Male,AV Replacement + CAB,0.02946,0.20523,0.00182,0.09394,0.01586,0.10892,0.06238,0.09712,0.31826
41.5789473684211,1.95789473684211,Female,AV Replacement + CAB,0.0409,0.24174,0.00213,0.12539,0.0188,0.16049,0.07604,0.09119,0.21431
41.5789473684211,2.07368421052632,Male,AV Replacement + CAB,0.03098,0.21508,0.00182,0.0981,0.0163,0.11328,0.06815,0.09965,0.3064
41.5789473684211,2.07368421052632,Female,AV Replacement + CAB,0.04298,0.25278,0.00213,0.13076,0.01931,0.16654,0.08296,0.09358,0.20516
41.5789473684211,2.18947368421053,Male,AV Replacement + CAB,0.03257,0.22527,0.00182,0.10244,0.01674,0.1178,0.0744,0.10223,0.2948
41.5789473684211,2.18947368421053,Female,AV Replacement + CAB,0.04517,0.26416,0.00213,0.13631,0.01984,0.17276,0.09044,0.09603,0.19631
41.5789473684211,2.30526315789474,Male,AV Replacement + CAB,0.03425,0.2358,0.00182,0.10694,0.01719,0.12246,0.08117,0.10488,0.28346
41.5789473684211,2.30526315789474,Female,AV Replacement + CAB,0.04746,0.27586,0.00213,0.14207,0.02037,0.17916,0.09852,0.09853,0.18775
41.5789473684211,2.42105263157895,Male,AV Replacement + CAB,0.03601,0.24666,0.00182,0.11161,0.01766,0.12729,0.08851,0.10759,0.27239
41.5789473684211,2.42105263157895,Female,AV Replacement + CAB,0.04986,0.28787,0.00213,0.14802,0.02092,0.18575,0.10723,0.1011,0.17948
41.5789473684211,2.53684210526316,Male,AV Replacement + CAB,0.03785,0.25785,0.00182,0.11646,0.01814,0.13228,0.09643,0.11035,0.2616
41.5789473684211,2.53684210526316,Female,AV Replacement + CAB,0.05237,0.30018,0.00213,0.15417,0.02149,0.19252,0.11661,0.10371,0.1715
41.5789473684211,2.65263157894737,Male,AV Replacement + CAB,0.03978,0.26937,0.00182,0.12149,0.01863,0.13743,0.10498,0.11318,0.25108
41.5789473684211,2.65263157894737,Female,AV Replacement + CAB,0.05501,0.31279,0.00213,0.16054,0.02207,0.19948,0.12671,0.10639,0.1638
41.5789473684211,2.76842105263158,Male,AV Replacement + CAB,0.04181,0.28121,0.00182,0.12671,0.01914,0.14275,0.1142,0.11608,0.24084
41.5789473684211,2.76842105263158,Female,AV Replacement + CAB,0.05776,0.32569,0.00213,0.16712,0.02267,0.20663,0.13754,0.10914,0.15638
41.5789473684211,2.88421052631579,Male,AV Replacement + CAB,0.04394,0.29336,0.00182,0.13212,0.01965,0.14824,0.12411,0.11903,0.2309
41.5789473684211,2.88421052631579,Female,AV Replacement + CAB,0.06065,0.33886,0.00213,0.17391,0.02328,0.21396,0.14914,0.11194,0.14924
41.5789473684211,3,Male,AV Replacement + CAB,0.04617,0.30581,0.00182,0.13773,0.02019,0.15391,0.13476,0.12206,0.22124
41.5789473684211,3,Female,AV Replacement + CAB,0.06368,0.35228,0.00213,0.18092,0.02391,0.22149,0.16153,0.1148,0.14236
44.2105263157895,0.8,Male,AV Replacement + CAB,0.0173,0.12182,0.00182,0.05881,0.01212,0.07091,0.02487,0.07356,0.45709
44.2105263157895,0.8,Female,AV Replacement + CAB,0.02414,0.14622,0.00213,0.07953,0.01438,0.10664,0.03058,0.06896,0.32973
44.2105263157895,0.915789473684211,Male,AV Replacement + CAB,0.0182,0.12831,0.00182,0.06152,0.01246,0.07387,0.02726,0.07553,0.44343
44.2105263157895,0.915789473684211,Female,AV Replacement + CAB,0.02539,0.15378,0.00213,0.08312,0.01477,0.11092,0.03351,0.07082,0.31764
44.2105263157895,1.03157894736842,Male,AV Replacement + CAB,0.01916,0.1351,0.00182,0.06435,0.0128,0.07695,0.02989,0.07754,0.42985
44.2105263157895,1.03157894736842,Female,AV Replacement + CAB,0.0267,0.16167,0.00213,0.08686,0.01517,0.11535,0.03671,0.07272,0.30581
44.2105263157895,1.14736842105263,Male,AV Replacement + CAB,0.02015,0.14219,0.00182,0.06731,0.01314,0.08015,0.03275,0.07961,0.41638
44.2105263157895,1.14736842105263,Female,AV Replacement + CAB,0.02809,0.16987,0.00213,0.09074,0.01559,0.11994,0.0402,0.07466,0.29422
44.2105263157895,1.26315789473684,Male,AV Replacement + CAB,0.0212,0.14958,0.00182,0.07039,0.0135,0.08347,0.03588,0.08172,0.40304
44.2105263157895,1.26315789473684,Female,AV Replacement + CAB,0.02954,0.17841,0.00213,0.09478,0.01601,0.12468,0.04401,0.07666,0.28289
44.2105263157895,1.37894736842105,Male,AV Replacement + CAB,0.02231,0.15728,0.00182,0.07359,0.01387,0.08691,0.03929,0.08388,0.38985
44.2105263157895,1.37894736842105,Female,AV Replacement + CAB,0.03106,0.18727,0.00213,0.09898,0.01645,0.12958,0.04816,0.0787,0.27184
44.2105263157895,1.49473684210526,Male,AV Replacement + CAB,0.02347,0.16531,0.00182,0.07693,0.01425,0.09048,0.04302,0.0861,0.3768
44.2105263157895,1.49473684210526,Female,AV Replacement + CAB,0.03266,0.19647,0.00213,0.10335,0.01689,0.13464,0.05268,0.08079,0.26105
44.2105263157895,1.61052631578947,Male,AV Replacement + CAB,0.02469,0.17366,0.00182,0.08041,0.01464,0.09418,0.04708,0.08837,0.36393
44.2105263157895,1.61052631578947,Female,AV Replacement + CAB,0.03434,0.20601,0.00213,0.10788,0.01735,0.13987,0.0576,0.08293,0.25055
44.2105263157895,1.72631578947368,Male,AV Replacement + CAB,0.02597,0.18235,0.00182,0.08404,0.01503,0.09802,0.05151,0.09069,0.35126
44.2105263157895,1.72631578947368,Female,AV Replacement + CAB,0.0361,0.21589,0.00213,0.11259,0.01782,0.14527,0.06295,0.08513,0.24033
44.2105263157895,1.84210526315789,Male,AV Replacement + CAB,0.02731,0.19136,0.00182,0.08781,0.01544,0.10199,0.05633,0.09307,0.33879
44.2105263157895,1.84210526315789,Female,AV Replacement + CAB,0.03795,0.2261,0.00213,0.11748,0.01831,0.15084,0.06876,0.08737,0.2304
44.2105263157895,1.95789473684211,Male,AV Replacement + CAB,0.02872,0.20072,0.00182,0.09173,0.01586,0.10611,0.06157,0.09551,0.32653
44.2105263157895,1.95789473684211,Female,AV Replacement + CAB,0.03989,0.23666,0.00213,0.12255,0.0188,0.15659,0.07506,0.08967,0.22076
44.2105263157895,2.07368421052632,Male,AV Replacement + CAB,0.03021,0.21041,0.00182,0.09581,0.0163,0.11037,0.06726,0.098,0.31452
44.2105263157895,2.07368421052632,Female,AV Replacement + CAB,0.04192,0.24755,0.00213,0.12781,0.01931,0.16251,0.08189,0.09203,0.21141
44.2105263157895,2.18947368421053,Male,AV Replacement + CAB,0.03176,0.22044,0.00182,0.10005,0.01674,0.11479,0.07344,0.10055,0.30274
44.2105263157895,2.18947368421053,Female,AV Replacement + CAB,0.04406,0.25877,0.00213,0.13326,0.01984,0.16861,0.08929,0.09444,0.20236
44.2105263157895,2.30526315789474,Male,AV Replacement + CAB,0.0334,0.23081,0.00182,0.10446,0.01719,0.11935,0.08013,0.10316,0.29122
44.2105263157895,2.30526315789474,Female,AV Replacement + CAB,0.04629,0.27031,0.00213,0.1389,0.02037,0.1749,0.09727,0.0969,0.19359
44.2105263157895,2.42105263157895,Male,AV Replacement + CAB,0.03511,0.24151,0.00182,0.10904,0.01766,0.12407,0.08738,0.10582,0.27996
44.2105263157895,2.42105263157895,Female,AV Replacement + CAB,0.04864,0.28218,0.00213,0.14475,0.02092,0.18136,0.1059,0.09943,0.18512
44.2105263157895,2.53684210526316,Male,AV Replacement + CAB,0.03691,0.25254,0.00182,0.11379,0.01814,0.12895,0.09521,0.10855,0.26898
44.2105263157895,2.53684210526316,Female,AV Replacement + CAB,0.05109,0.29435,0.00213,0.15079,0.02149,0.18801,0.11517,0.10201,0.17695
44.2105263157895,2.65263157894737,Male,AV Replacement + CAB,0.0388,0.26391,0.00182,0.11872,0.01863,0.13399,0.10367,0.11134,0.25827
44.2105263157895,2.65263157894737,Female,AV Replacement + CAB,0.05367,0.30682,0.00213,0.15704,0.02207,0.19484,0.12516,0.10465,0.16906
44.2105263157895,2.76842105263158,Male,AV Replacement + CAB,0.04078,0.2756,0.00182,0.12384,0.01914,0.1392,0.11278,0.11419,0.24784
44.2105263157895,2.76842105263158,Female,AV Replacement + CAB,0.05636,0.31959,0.00213,0.16351,0.02267,0.20187,0.13588,0.10735,0.16144
